ts,symbol,tf,price,ema,rsi,signal,dry_run
1763000059.0933788,US30Z25.sim,H1,48444.2,69.32777543267152,48000.45326375828,0.3198947012424469,-1,xgb
1763000059.0933788,US100Z25.sim,M30,25681.06,59.995594228439366,25651.237504140267,0.4709973633289337,0,xgb
1763000059.0933788,US100Z25.sim,H1,25681.19,46.358047310777145,25634.745676700917,0.34821799397468567,-1,xgb
1763000059.0933788,US500Z25.sim,M30,6882.48,53.905307599517094,6874.394195515827,0.3115277886390686,-1,xgb
1763000059.0933788,US500Z25.sim,H1,6882.48,49.01255297033652,6863.178099790155,0.5570447444915771,1,xgb
1763000059.0933788,USOILZ25.sim,M30,58.331,43.60105913503979,59.29557850098574,0.41944628953933716,-1,xgb
1763000059.0933788,USOILZ25.sim,H1,58.331,13.804467228121453,59.67288853825973,0.4664172828197479,0,xgb
1763000059.0933788,BTCX25.sim,M30,102367.5,60.689045936395765,103035.04934587669,0.4511736333370209,0,xgb
1763000059.0933788,BTCX25.sim,H1,102367.5,25.031712473572938,103576.51772637852,0.7825469970703125,1,xgb
1763000064.862028,XAUZ25.sim,M30,4199.06,39.88747408942872,4169.409138661533,,0,rule
1763000064.862028,XAUZ25.sim,H1,4199.06,75.1184132622851,4146.616693847191,,1,rule
1763000064.862028,US30Z25.sim,M30,48445.9,54.33235149730006,48216.2860936847,0.6197541356086731,1,xgb
1763000064.862028,US30Z25.sim,H1,48445.9,69.38270304434812,48000.51993042495,0.3136593997478485,-1,xgb
1763000064.862028,US100Z25.sim,M30,25683.81,60.45337254793162,25651.34534727752,0.5030211806297302,0,xgb
1763000064.862028,US100Z25.sim,H1,25683.81,46.52347421037584,25634.848421798957,0.36236971616744995,-1,xgb
1763000064.862028,US500Z25.sim,M30,6883.08,54.39744370054768,6874.417724927592,0.31594547629356384,-1,xgb
1763000064.862028,US500Z25.sim,H1,6883.08,49.24881497549616,6863.20162920192,0.5466829538345337,0,xgb
1763000064.862028,USOILZ25.sim,M30,58.329,43.50132625994689,59.29550006961319,0.41944628953933716,-1,xgb
1763000064.862028,USOILZ25.sim,H1,58.329,13.741297178453465,59.67281010688718,0.4664172828197479,0,xgb
1763000064.862028,BTCX25.sim,M30,102352.5,60.47957371225577,103034.46111058256,0.4100537896156311,-1,xgb
1763000064.862028,BTCX25.sim,H1,102352.5,24.841034336583306,103575.92949108439,0.7865018248558044,1,xgb
1763000070.0106273,XAUZ25.sim,M30,4199.38,40.17094017094015,4169.421687681141,,0,rule
1763000070.0106273,XAUZ25.sim,H1,4199.38,75.17720023626666,4146.629242866798,,1,rule
1763000070.0106273,US30Z25.sim,M30,48445.2,54.253749692647766,48216.258642704306,0.6177651286125183,1,xgb
1763000070.0106273,US30Z25.sim,H1,48445.2,69.36010963525146,48000.492479444554,0.31518980860710144,-1,xgb
1763000070.0106273,US100Z25.sim,M30,25682.19,60.182857774217275,25651.281817865758,0.49097153544425964,0,xgb
1763000070.0106273,US100Z25.sim,H1,25682.19,46.42104833996973,25634.784892387193,0.34821799397468567,-1,xgb
1763000070.0106273,US500Z25.sim,M30,6882.78,54.15025749772772,6874.405960221709,0.31594547629356384,-1,xgb
1763000070.0106273,US500Z25.sim,H1,6882.78,49.130399935882004,6863.189864496037,0.5570447444915771,1,xgb
1763000070.0106273,USOILZ25.sim,M30,58.329,43.50132625994689,59.29550006961319,0.41944628953933716,-1,xgb
1763000070.0106273,USOILZ25.sim,H1,58.329,13.741297178453465,59.67281010688718,0.4664172828197479,0,xgb
1763000070.0106273,BTCX25.sim,M30,102342.5,60.338680926916226,103034.06895371982,0.49386778473854065,0,xgb
1763000070.0106273,BTCX25.sim,H1,102342.5,24.71337579617834,103575.53733422165,0.8013275861740112,1,xgb
1763000075.1604865,XAUZ25.sim,M30,4199.22,40.02954209748903,4169.415413171337,,0,rule
1763000075.1604865,XAUZ25.sim,H1,4199.22,75.1478415138968,4146.6229683569945,,1,rule
1763000075.1604865,US30Z25.sim,M30,48443.4,54.05038281057063,48216.188054469014,0.6177651286125183,1,xgb
1763000075.1604865,US30Z25.sim,H1,48443.4,69.30185889311329,48000.42189120926,0.3198947012424469,-1,xgb
1763000075.1604865,US100Z25.sim,M30,25679.94,59.8111342923023,25651.19358257164,0.4693216383457184,0,xgb
1763000075.1604865,US100Z25.sim,H1,25679.94,46.27953609364829,25634.696657093074,0.389554888010025,-1,xgb
1763000075.1604865,US500Z25.sim,M30,6882.28,53.74323511725771,6874.386352378572,0.2952817678451538,-1,xgb
1763000075.1604865,US500Z25.sim,H1,6882.28,48.93430190787897,6863.1702566529,0.5604391098022461,1,xgb
1763000075.1604865,USOILZ25.sim,M30,58.321,43.09884238646463,59.295186344122996,0.5029965043067932,0,xgb
1763000075.1604865,USOILZ25.sim,H1,58.321,13.487688349871092,59.67249638139698,0.4664172828197479,0,xgb
1763000075.1604865,BTCX25.sim,M30,102332.5,60.196779964221825,103033.67679685708,0.49386778473854065,0,xgb
1763000075.1604865,BTCX25.sim,H1,102332.5,24.58528285835814,103575.1451773589,0.811327338218689,1,xgb
1763000080.3095133,XAUZ25.sim,M30,4198.96,39.79833926453134,4169.405217092905,,0,rule
1763000080.3095133,XAUZ25.sim,H1,4198.96,75.0999851873793,4146.612772278563,,1,rule
1763000080.3095133,US30Z25.sim,M30,48444.3,54.15229176934479,48216.22334858666,0.6177651286125183,1,xgb
1763000080.3095133,US30Z25.sim,H1,48444.3,69.33101192360421,48000.45718532691,0.3198947012424469,-1,xgb
1763000080.3095133,US100Z25.sim,M30,25680.56,59.91310564813298,25651.21789629713,0.4693216383457184,0,xgb
1763000080.3095133,US100Z25.sim,H1,25680.56,46.31844439020428,25634.720970818566,0.389554888010025,-1,xgb
1763000080.3095133,US500Z25.sim,M30,6882.48,53.905307599517094,6874.394195515827,0.3115277886390686,-1,xgb
1763000080.3095133,US500Z25.sim,H1,6882.48,49.01255297033652,6863.178099790155,0.5570447444915771,1,xgb
1763000080.3095133,USOILZ25.sim,M30,58.319,42.99732381801966,59.295107912750446,0.5084714889526367,0,xgb
1763000080.3095133,USOILZ25.sim,H1,58.319,13.424052960647174,59.67241795002443,0.4664172828197479,0,xgb
1763000080.3095133,BTCX25.sim,M30,102337.5,60.26785714285714,103033.87287528845,0.49386778473854065,0,xgb
1763000080.3095133,BTCX25.sim,H1,102337.5,24.649383765405858,103575.34125579028,0.811327338218689,1,xgb
1763000085.4689097,XAUZ25.sim,M30,4198.6,39.475253428742015,4169.3910994458465,,0,rule
1763000085.4689097,XAUZ25.sim,H1,4198.6,75.03341749591536,4146.598654631504,,1,rule
1763000085.4689097,US30Z25.sim,M30,48446.4,54.388330473155285,48216.30570152783,0.6060099601745605,1,xgb
1763000085.4689097,US30Z25.sim,H1,48446.4,69.39882080437951,48000.53953826809,0.2898414134979248,-1,xgb
1763000085.4689097,US100Z25.sim,M30,25682.66,60.261090828631346,25651.300249238306,0.5001270174980164,0,xgb
1763000085.4689097,US100Z25.sim,H1,25682.66,46.450718015665764,25634.80332375974,0.36236971616744995,-1,xgb
1763000085.4689097,US500Z25.sim,M30,6882.93,54.27356915135894,6874.41184257465,0.31594547629356384,-1,xgb
1763000085.4689097,US500Z25.sim,H1,6882.93,49.189536190017854,6863.195746848978,0.5466829538345337,0,xgb
1763000085.4689097,USOILZ25.sim,M30,58.32,43.0481283422459,59.295147128436724,0.5084714889526367,0,xgb
1763000085.4689097,USOILZ25.sim,H1,58.32,13.455882352940975,59.67245716571071,0.4664172828197479,0,xgb
1763000085.4689097,BTCX25.sim,M30,102357.5,60.54964539007092,103034.65718901393,0.4162324070930481,-1,xgb
1763000085.4689097,BTCX25.sim,H1,102357.5,24.904701397712827,103576.12556951576,0.7773921489715576,1,xgb
1763000090.6591167,XAUZ25.sim,M30,4198.68,39.54734961286494,4169.3942367007485,,0,rule
1763000090.6591167,XAUZ25.sim,H1,4198.68,75.04824105684993,4146.601791886406,,1,rule
1763000090.6591167,US30Z25.sim,M30,48444.05,54.12402909628927,48216.213544665094,0.6177651286125183,1,xgb
1763000090.6591167,US30Z25.sim,H1,48444.05,69.32291941527227,48000.44738140534,0.3198947012424469,-1,xgb
1763000090.6591167,US100Z25.sim,M30,25680.74,59.94277539341932,25651.22495512066,0.4709973633289337,0,xgb
1763000090.6591167,US100Z25.sim,H1,25680.74,46.32975260416675,25634.728029642094,0.389554888010025,-1,xgb
1763000090.6591167,US500Z25.sim,M30,6882.53,53.94597857250616,6874.39615630014,0.3115277886390686,-1,xgb
1763000090.6591167,US500Z25.sim,H1,6882.53,49.03215485522315,6863.180060574468,0.5570447444915771,1,xgb
1763000090.6591167,USOILZ25.sim,M30,58.318,42.94642857142837,59.295068697064174,0.5084714889526367,0,xgb
1763000090.6591167,USOILZ25.sim,H1,58.318,13.392200147166761,59.67237873433816,0.4664172828197479,0,xgb
1763000090.6591167,BTCX25.sim,M30,102357.5,60.54964539007092,103034.65718901393,0.4162324070930481,-1,xgb
1763000090.6591167,BTCX25.sim,H1,102357.5,24.904701397712827,103576.12556951576,0.7773921489715576,1,xgb
1763000095.8079457,XAUZ25.sim,M30,4198.72,39.583333333333435,4169.3958053281995,,0,rule
1763000095.8079457,XAUZ25.sim,H1,4198.72,75.05564623831398,4146.603360513857,,1,rule
1763000095.8079457,US30Z25.sim,M30,48443.5,54.061728395061685,48216.19197603764,0.6177651286125183,1,xgb
1763000095.8079457,US30Z25.sim,H1,48443.5,69.30510085542255,48000.42581277789,0.3198947012424469,-1,xgb
1763000095.8079457,US100Z25.sim,M30,25679.89,59.80292591880967,25651.191621787326,0.4693216383457184,0,xgb
1763000095.8079457,US100Z25.sim,H1,25679.89,46.27640117594456,25634.69469630876,0.389554888010025,-1,xgb
1763000095.8079457,US500Z25.sim,M30,6882.4,53.8403614457828,6874.391058260925,0.2952817678451538,-1,xgb
1763000095.8079457,US500Z25.sim,H1,6882.4,48.98122253296039,6863.174962535253,0.5525457262992859,1,xgb
1763000095.8079457,USOILZ25.sim,M30,58.321,43.09884238646463,59.295186344122996,0.5029965043067932,0,xgb
1763000095.8079457,USOILZ25.sim,H1,58.321,13.487688349871092,59.67249638139698,0.4664172828197479,0,xgb
1763000095.8079457,BTCX25.sim,M30,102362.5,60.61946902654867,103034.8532674453,0.4106066823005676,-1,xgb
1763000095.8079457,BTCX25.sim,H1,102362.5,24.96826068556919,103576.32164794713,0.7825469970703125,1,xgb
1763000100.9865892,XAUZ25.sim,M30,4198.82,39.6731054977708,4169.399726896827,,0,rule
1763000100.9865892,XAUZ25.sim,H1,4198.82,75.07413997627481,4146.607282082485,,1,rule
1763000100.9865892,US30Z25.sim,M30,48443.9,54.107054760730264,48216.20766231215,0.6177651286125183,1,xgb
1763000100.9865892,US30Z25.sim,H1,48443.9,69.31806186002287,48000.441499052395,0.3198947012424469,-1,xgb
1763000100.9865892,US100Z25.sim,M30,25681.19,60.01707847836234,25651.24260217948,0.4711597263813019,0,xgb
1763000100.9865892,US100Z25.sim,H1,25681.19,46.358047310777145,25634.745676700917,0.34821799397468567,-1,xgb
1763000100.9865892,US500Z25.sim,M30,6882.53,53.94597857250616,6874.39615630014,0.3115277886390686,-1,xgb
1763000100.9865892,US500Z25.sim,H1,6882.53,49.03215485522315,6863.180060574468,0.5570447444915771,1,xgb
1763000100.9865892,USOILZ25.sim,M30,58.312,42.63913824057428,59.29483340294652,0.49387237429618835,0,xgb
1763000100.9865892,USOILZ25.sim,H1,58.312,13.200589970501198,59.67214344022051,0.4715820550918579,0,xgb
1763000100.9865892,BTCX25.sim,M30,102342.5,60.338680926916226,103034.06895371982,0.49386778473854065,0,xgb
1763000100.9865892,BTCX25.sim,H1,102342.5,24.71337579617834,103575.53733422165,0.8013275861740112,1,xgb
1763000106.1689072,XAUZ25.sim,M30,4198.58,39.45720250521902,4169.390315132121,,0,rule
1763000106.1689072,XAUZ25.sim,H1,4198.58,75.02970885323789,4146.597870317779,,1,rule
1763000106.1689072,US30Z25.sim,M30,48445.6,54.298698108572616,48216.27432897881,0.6197541356086731,1,xgb
1763000106.1689072,US30Z25.sim,H1,48445.6,69.37302423603748,48000.50816571906,0.3136593997478485,-1,xgb
1763000106.1689072,US100Z25.sim,M30,25683.54,60.408117999334614,25651.334759042227,0.5030211806297302,0,xgb
1763000106.1689072,US100Z25.sim,H1,25683.54,46.5063718549178,25634.837833563663,0.36236971616744995,-1,xgb
1763000106.1689072,US500Z25.sim,M30,6883.08,54.39744370054768,6874.417724927592,0.31594547629356384,-1,xgb
1763000106.1689072,US500Z25.sim,H1,6883.08,49.24881497549616,6863.20162920192,0.5466829538345337,0,xgb
1763000106.1689072,USOILZ25.sim,M30,58.315,42.793196060877136,59.29495105000535,0.5084714889526367,0,xgb
1763000106.1689072,USOILZ25.sim,H1,58.315,13.296500920810033,59.67226108727934,0.4664172828197479,0,xgb
1763000106.1689072,BTCX25.sim,M30,102347.5,60.40925266903915,103034.26503215119,0.49386778473854065,0,xgb
1763000106.1689072,BTCX25.sim,H1,102347.5,24.777259227832005,103575.73341265302,0.7865018248558044,1,xgb
1763000111.379985,XAUZ25.sim,M30,4199.08,39.90526939017151,4169.409922975258,,0,rule
1763000111.379985,XAUZ25.sim,H1,4199.08,75.12209560455787,4146.617478160916,,1,rule
1763000111.379985,US30Z25.sim,M30,48445.6,54.298698108572616,48216.27432897881,0.6197541356086731,1,xgb
1763000111.379985,US30Z25.sim,H1,48445.6,69.37302423603748,48000.50816571906,0.3136593997478485,-1,xgb
1763000111.379985,US100Z25.sim,M30,25683.41,60.38635292813378,25651.329661003012,0.5030211806297302,0,xgb
1763000111.379985,US100Z25.sim,H1,25683.41,46.49814187119693,25634.832735524447,0.36236971616744995,-1,xgb
1763000111.379985,US500Z25.sim,M30,6883.03,54.356089402462885,6874.415764143278,0.31594547629356384,-1,xgb
1763000111.379985,US500Z25.sim,H1,6883.03,49.229039511725006,6863.199668417606,0.5466829538345337,0,xgb
1763000111.379985,USOILZ25.sim,M30,58.315,42.793196060877136,59.29495105000535,0.5084714889526367,0,xgb
1763000111.379985,USOILZ25.sim,H1,58.315,13.296500920810033,59.67226108727934,0.4664172828197479,0,xgb
1763000111.379985,BTCX25.sim,M30,102347.5,60.40925266903915,103034.26503215119,0.49386778473854065,0,xgb
1763000111.379985,BTCX25.sim,H1,102347.5,24.777259227832005,103575.73341265302,0.7865018248558044,1,xgb
1763000116.574579,XAUZ25.sim,M30,4199.32,40.1179941002946,4169.419334739964,,0,rule
1763000116.574579,XAUZ25.sim,H1,4199.32,75.16619884768758,4146.626889925622,,1,rule
1763000116.574579,US30Z25.sim,M30,48446.4,54.388330473155285,48216.30570152783,0.6060099601745605,1,xgb
1763000116.574579,US30Z25.sim,H1,48446.4,69.39882080437951,48000.53953826809,0.2898414134979248,-1,xgb
1763000116.574579,US100Z25.sim,M30,25685.39,60.71956079480511,25651.407308061836,0.47295328974723816,0,xgb
1763000116.574579,US100Z25.sim,H1,25685.39,46.62380737889516,25634.91038258327,0.34510868787765503,-1,xgb
1763000116.574579,US500Z25.sim,M30,6883.38,54.646896973402704,6874.429489633474,0.3100745379924774,-1,xgb
1763000116.574579,US500Z25.sim,H1,6883.38,49.3678022066523,6863.213393907802,0.5528450608253479,1,xgb
1763000116.574579,USOILZ25.sim,M30,58.321,43.09884238646463,59.295186344122996,0.5029965043067932,0,xgb
1763000116.574579,USOILZ25.sim,H1,58.321,13.487688349871092,59.67249638139698,0.4664172828197479,0,xgb
1763000116.574579,BTCX25.sim,M30,102347.5,60.40925266903915,103034.26503215119,0.49386778473854065,0,xgb
1763000116.574579,BTCX25.sim,H1,102347.5,24.777259227832005,103575.73341265302,0.7865018248558044,1,xgb
1763000121.775368,XAUZ25.sim,M30,4199.3,40.10032457952202,4169.418550426239,,0,rule
1763000121.775368,XAUZ25.sim,H1,4199.3,75.1625295508271,4146.6261056118965,,1,rule
1763000121.775368,US30Z25.sim,M30,48448.7,54.64407606045792,48216.395897606264,0.586762011051178,1,xgb
1763000121.775368,US30Z25.sim,H1,48448.7,69.47274445961509,48000.62973434651,0.26884013414382935,-1,xgb
1763000121.775368,US100Z25.sim,M30,25685.89,60.80428655150258,25651.426915904973,0.47295328974723816,0,xgb
1763000121.775368,US100Z25.sim,H1,25685.89,46.65564858699952,25634.929990426408,0.34510868787765503,-1,xgb
1763000121.775368,US500Z25.sim,M30,6883.43,54.688695120085896,6874.431450417787,0.32449832558631897,-1,xgb
1763000121.775368,US500Z25.sim,H1,6883.38,49.3678022066523,6863.213393907802,0.5528450608253479,1,xgb
1763000121.775368,USOILZ25.sim,M30,58.321,43.09884238646463,59.295186344122996,0.5029965043067932,0,xgb
1763000121.775368,USOILZ25.sim,H1,58.321,13.487688349871092,59.67249638139698,0.4664172828197479,0,xgb
1763000121.775368,BTCX25.sim,M30,102340.0,60.30330062444246,103033.97091450413,0.49386778473854065,0,xgb
1763000121.775368,BTCX25.sim,H1,102340.0,24.681393372982157,103575.43929500596,0.8013275861740112,1,xgb
1763000412.6171572,XAUZ25.sim,M30,4198.46,39.3486704511502,4169.385609249768,,0,rule
1763000412.6171572,XAUZ25.sim,H1,4198.46,75.00743383883403,4146.593164435426,,1,rule
1763000412.6171572,US30Z25.sim,M30,48446.85,54.438594343087814,48216.32334858666,0.588836669921875,1,xgb
1763000412.6171572,US30Z25.sim,H1,48446.75,69.41009314318751,48000.55326375828,0.27844107151031494,-1,xgb
1763000412.6171572,US100Z25.sim,M30,25684.44,60.5592306409469,25651.370053159873,0.47918012738227844,0,xgb
1763000412.6171572,US100Z25.sim,H1,25684.44,46.563428664903526,25634.87312768131,0.34510868787765503,-1,xgb
1763000412.6171572,US500Z25.sim,M30,6883.35,54.62184873949608,6874.428313162885,0.3100745379924774,-1,xgb
1763000412.6171572,US500Z25.sim,H1,6883.35,49.35587761674741,6863.212217437213,0.5576261281967163,1,xgb
1763000412.6171572,USOILZ25.sim,M30,58.33,43.55123674911645,59.29553928529947,0.41944628953933716,-1,xgb
1763000412.6171572,USOILZ25.sim,H1,58.33,13.772893772893525,59.672849322573455,0.4664172828197479,0,xgb
1763000412.6171572,BTCX25.sim,M30,102475.0,62.12765957446808,103039.26503215119,0.41273483633995056,-1,xgb
1763000412.6171572,BTCX25.sim,H1,102477.5,26.40099626400996,103580.83145186871,0.8300526142120361,1,xgb
1763000420.721074,XAUZ25.sim,M30,4198.22,39.13043478260881,4169.376197485062,,0,rule
1763000420.721074,XAUZ25.sim,H1,4198.22,74.96276437295174,4146.58375267072,,1,rule
1763000420.721074,US30Z25.sim,M30,48445.75,54.315531000613824,48216.28021133176,0.6197541356086731,1,xgb
1763000420.721074,US30Z25.sim,H1,48445.35,69.36495388669258,48000.498361797494,0.31041860580444336,-1,xgb
1763000420.721074,US100Z25.sim,M30,25684.19,60.51717912396155,25651.360249238307,0.47918012738227844,0,xgb
1763000420.721074,US100Z25.sim,H1,25684.19,46.54756551244828,25634.863323759742,0.36236971616744995,-1,xgb
1763000420.721074,US500Z25.sim,M30,6883.38,54.646896973402704,6874.429489633474,0.3100745379924774,-1,xgb
1763000420.721074,US500Z25.sim,H1,6883.38,49.3678022066523,6863.213393907802,0.5528450608253479,1,xgb
1763000420.721074,USOILZ25.sim,M30,58.33,43.55123674911645,59.29553928529947,0.41944628953933716,-1,xgb
1763000420.721074,USOILZ25.sim,H1,58.33,13.772893772893525,59.672849322573455,0.4664172828197479,0,xgb
1763000420.721074,BTCX25.sim,M30,102467.5,62.030716723549496,103038.97091450413,0.423697292804718,-1,xgb
1763000420.721074,BTCX25.sim,H1,102467.5,26.27858627858629,103580.43929500596,0.8463106751441956,1,xgb
1763000428.9854026,XAUZ25.sim,M30,4198.1,39.02072694502875,4169.371491602709,,0,rule
1763000428.9854026,XAUZ25.sim,H1,4198.1,74.94036970781129,4146.579046788367,,1,rule
1763000428.9854026,US30Z25.sim,M30,48444.9,54.21998031496075,48216.24687799843,0.6177651286125183,1,xgb
1763000428.9854026,US30Z25.sim,H1,48445.05,69.35526385154695,48000.486597091614,0.31518980860710144,-1,xgb
1763000428.9854026,US100Z25.sim,M30,25683.59,60.41649335884415,25651.33671982654,0.5030211806297302,0,xgb
1763000428.9854026,US100Z25.sim,H1,25683.59,46.50953800906825,25634.839794347976,0.36236971616744995,-1,xgb
1763000428.9854026,US500Z25.sim,M30,6883.33,54.60516266992507,6874.42752884916,0.3100745379924774,-1,xgb
1763000428.9854026,US500Z25.sim,H1,6883.23,49.308236808236714,6863.2075115548605,0.5481709241867065,0,xgb
1763000428.9854026,USOILZ25.sim,M30,58.33,43.55123674911645,59.29553928529947,0.41944628953933716,-1,xgb
1763000428.9854026,USOILZ25.sim,H1,58.33,13.772893772893525,59.672849322573455,0.4664172828197479,0,xgb
1763000428.9854026,BTCX25.sim,M30,102467.5,62.030716723549496,103038.97091450413,0.423697292804718,-1,xgb
1763000428.9854026,BTCX25.sim,H1,102467.5,26.27858627858629,103580.43929500596,0.8463106751441956,1,xgb
1763000436.7149353,XAUZ25.sim,M30,4198.2,39.11217756448682,4169.375413171337,,0,rule
1763000436.7149353,XAUZ25.sim,H1,4198.2,74.95903470877363,4146.582968356995,,1,rule
1763000436.7149353,US30Z25.sim,M30,48443.75,54.09006785934605,48216.20177995921,0.6177651286125183,1,xgb
1763000436.7149353,US30Z25.sim,H1,48443.9,69.31806186002287,48000.441499052395,0.3198947012424469,-1,xgb
1763000436.7149353,US100Z25.sim,M30,25681.94,60.14132715027018,25651.272013944188,0.49097153544425964,0,xgb
1763000436.7149353,US100Z25.sim,H1,25681.94,46.40528203456136,25634.775088465623,0.34821799397468567,-1,xgb
1763000436.7149353,US500Z25.sim,M30,6882.98,54.31479793375835,6874.413803358964,0.31594547629356384,-1,xgb
1763000436.7149353,US500Z25.sim,H1,6882.98,49.209279922934805,6863.197707633292,0.5466829538345337,0,xgb
1763000436.7149353,USOILZ25.sim,M30,58.33,43.55123674911645,59.29553928529947,0.41944628953933716,-1,xgb
1763000436.7149353,USOILZ25.sim,H1,58.33,13.772893772893525,59.672849322573455,0.4664172828197479,0,xgb
1763000436.7149353,BTCX25.sim,M30,102462.5,61.965811965811966,103038.77483607276,0.4255899488925934,-1,xgb
1763000436.7149353,BTCX25.sim,H1,102457.5,26.15576842982091,103580.04713814321,0.8527238965034485,1,xgb
1763000443.9586077,XAUZ25.sim,M30,4197.74,38.68921775898489,4169.3573739556505,,0,rule
1763000443.9586077,XAUZ25.sim,H1,4197.74,74.8729446935721,4146.564929141308,,1,rule
1763000443.9586077,US30Z25.sim,M30,48444.25,54.14664202094882,48216.22138780235,0.6177651286125183,1,xgb
1763000443.9586077,US30Z25.sim,H1,48443.4,69.30185889311329,48000.42189120926,0.3198947012424469,-1,xgb
1763000443.9586077,US100Z25.sim,M30,25680.31,59.871946360363935,25651.20809237556,0.4693216383457184,0,xgb
1763000443.9586077,US100Z25.sim,H1,25680.31,46.30274769218262,25634.711166896996,0.389554888010025,-1,xgb
1763000443.9586077,US500Z25.sim,M30,6882.88,54.23240291262142,6874.409881790337,0.31594547629356384,-1,xgb
1763000443.9586077,US500Z25.sim,H1,6882.88,49.16980829389601,6863.193786064665,0.5570447444915771,1,xgb
1763000443.9586077,USOILZ25.sim,M30,58.329,43.50132625994689,59.29550006961319,0.41944628953933716,-1,xgb
1763000443.9586077,USOILZ25.sim,H1,58.329,13.741297178453465,59.67281010688718,0.4664172828197479,0,xgb
1763000443.9586077,BTCX25.sim,M30,102447.5,61.769759450171826,103038.18660077864,0.43073663115501404,-1,xgb
1763000443.9586077,BTCX25.sim,H1,102447.5,26.032540675844814,103579.65498128047,0.8278002142906189,1,xgb
1763000451.710804,XAUZ25.sim,M30,4197.92,38.85542168674694,4169.36443277918,,0,rule
1763000451.710804,XAUZ25.sim,H1,4197.92,74.90670249290905,4146.571987964838,,1,rule
1763000451.710804,US30Z25.sim,M30,48443.25,54.03335392217415,48216.182172116074,0.6177651286125183,1,xgb
1763000451.710804,US30Z25.sim,H1,48443.25,69.29699466539864,48000.41600885632,0.3198947012424469,-1,xgb
1763000451.710804,US100Z25.sim,M30,25681.21,60.0203851133575,25651.243386493206,0.4711597263813019,0,xgb
1763000451.710804,US100Z25.sim,H1,25681.21,46.35930565546063,25634.74646101464,0.34821799397468567,-1,xgb
1763000451.710804,US500Z25.sim,M30,6883.0,54.33130699088143,6874.41458767269,0.31594547629356384,-1,xgb
1763000451.710804,US500Z25.sim,H1,6883.03,49.229039511725006,6863.199668417606,0.5466829538345337,0,xgb
1763000451.710804,USOILZ25.sim,M30,58.329,43.50132625994689,59.29550006961319,0.41944628953933716,-1,xgb
1763000451.710804,USOILZ25.sim,H1,58.329,13.741297178453465,59.67281010688718,0.4664172828197479,0,xgb
1763000451.710804,BTCX25.sim,M30,102477.5,62.15986394557823,103039.36307136688,0.41273483633995056,-1,xgb
1763000451.710804,BTCX25.sim,H1,102482.5,26.46204894234758,103581.02753030008,0.8257473707199097,1,xgb
1763000459.5131273,XAUZ25.sim,M30,4197.62,38.57791225416015,4169.3526680732975,,0,rule
1763000459.5131273,XAUZ25.sim,H1,4197.62,74.85038898862919,4146.560223258955,,1,rule
1763000459.5131273,US30Z25.sim,M30,48444.75,54.20307692307688,48216.24099564548,0.6177651286125183,1,xgb
1763000459.5131273,US30Z25.sim,H1,48444.6,69.3407172995776,48000.46895003279,0.31518980860710144,-1,xgb
1763000459.5131273,US100Z25.sim,M30,25683.94,60.47518596647018,25651.350445316737,0.5030211806297302,0,xgb
1763000459.5131273,US100Z25.sim,H1,25683.94,46.53171316477758,25634.853519838172,0.36236971616744995,-1,xgb
1763000459.5131273,US500Z25.sim,M30,6883.53,54.77248352995227,6874.435371986415,0.3347957730293274,-1,xgb
1763000459.5131273,US500Z25.sim,H1,6883.53,49.427511691662616,6863.219276260743,0.5131161212921143,0,xgb
1763000459.5131273,USOILZ25.sim,M30,58.329,43.50132625994689,59.29550006961319,0.41944628953933716,-1,xgb
1763000459.5131273,USOILZ25.sim,H1,58.329,13.741297178453465,59.67281010688718,0.4664172828197479,0,xgb
1763000459.5131273,BTCX25.sim,M30,102502.5,62.47892074198989,103040.34346352374,0.43416765332221985,-1,xgb
1763000459.5131273,BTCX25.sim,H1,102502.5,26.70525010334849,103581.81184402556,0.8257473707199097,1,xgb
1763000466.8848748,XAUZ25.sim,M30,4197.02,38.01526717557282,4169.329138661533,,0,rule
1763000466.8848748,XAUZ25.sim,H1,4197.02,74.73700030057081,4146.536693847191,,1,rule
1763000466.8848748,US30Z25.sim,M30,48446.35,54.38273875199193,48216.30374074352,0.6060099601745605,1,xgb
1763000466.8848748,US30Z25.sim,H1,48446.35,69.39720979205009,48000.53757748377,0.3136593997478485,-1,xgb
1763000466.8848748,US100Z25.sim,M30,25685.16,60.68066618392454,25651.39828845399,0.47918012738227844,0,xgb
1763000466.8848748,US100Z25.sim,H1,25685.16,46.609175012962886,25634.901362975426,0.34510868787765503,-1,xgb
1763000466.8848748,US500Z25.sim,M30,6883.68,54.89864864864887,6874.441254339356,0.3441619873046875,-1,xgb
1763000466.8848748,US500Z25.sim,H1,6883.68,49.48736578671207,6863.2251586136845,0.5164913535118103,0,xgb
1763000466.8848748,USOILZ25.sim,M30,58.329,43.50132625994689,59.29550006961319,0.41944628953933716,-1,xgb
1763000466.8848748,USOILZ25.sim,H1,58.329,13.741297178453465,59.67281010688718,0.4664172828197479,0,xgb
1763000466.8848748,BTCX25.sim,M30,102507.5,62.54208754208754,103040.5395419551,0.4462372958660126,-1,xgb
1763000466.8848748,BTCX25.sim,H1,102507.5,26.765799256505574,103582.00792245693,0.8257473707199097,1,xgb
1763000474.141089,XAUZ25.sim,M30,4196.64,37.683823529411946,4169.314236700749,,0,rule
